Using request distribution 'zipfian' a keyrange of [0 25000000]
>>> registering my pebble wrapper... <<<
2025/12/04 21:29:07 [JOB 1] WAL file /tmp/pebble/198157.log with log number 198157 stopped reading at offset: 0; replayed 0 keys in 0 batches
***************** properties *****************
"scanproportion"="0"
"recordcount"="25000000"
"readproportion"="0.5"
"command"="run"
"readallfields"="true"
"operationcount"="3000000"
"workload"="core"
"fieldcount"="10"
"updateproportion"="0.5"
"fieldlength"="200"
"insertproportion"="0"
"pebble.dir"="/tmp/pebble"
"table"="usertable"
"requestdistribution"="zipfian"
"threadcount"="1"
"dotransactions"="true"
"dropdata"="false"
**********************************************
READ   - Takes(s): 150.0, Count: 305573, OPS: 2037.1, Avg(us): 96, Min(us): 2, Max(us): 8743, 50th(us): 83, 90th(us): 219, 95th(us): 276, 99th(us): 406, 99.9th(us): 588, 99.99th(us): 1355
TOTAL  - Takes(s): 150.0, Count: 612216, OPS: 4081.4, Avg(us): 233, Min(us): 2, Max(us): 125311, 50th(us): 253, 90th(us): 463, 95th(us): 548, 99th(us): 694, 99.9th(us): 2727, 99.99th(us): 5395
UPDATE - Takes(s): 150.0, Count: 306643, OPS: 2044.3, Avg(us): 368, Min(us): 183, Max(us): 125311, 50th(us): 303, 90th(us): 547, 95th(us): 595, 99th(us): 1162, 99.9th(us): 3613, 99.99th(us): 6115
READ   - Takes(s): 160.0, Count: 330356, OPS: 2064.7, Avg(us): 96, Min(us): 2, Max(us): 8743, 50th(us): 83, 90th(us): 217, 95th(us): 274, 99th(us): 400, 99.9th(us): 586, 99.99th(us): 1357
TOTAL  - Takes(s): 160.0, Count: 662023, OPS: 4137.6, Avg(us): 229, Min(us): 2, Max(us): 125311, 50th(us): 252, 90th(us): 444, 95th(us): 544, 99th(us): 687, 99.9th(us): 2683, 99.99th(us): 5331
UPDATE - Takes(s): 160.0, Count: 331667, OPS: 2072.9, Avg(us): 363, Min(us): 183, Max(us): 125311, 50th(us): 298, 90th(us): 542, 95th(us): 590, 99th(us): 1120, 99.9th(us): 3573, 99.99th(us): 6075
READ   - Takes(s): 170.0, Count: 355998, OPS: 2094.1, Avg(us): 95, Min(us): 2, Max(us): 8743, 50th(us): 82, 90th(us): 216, 95th(us): 273, 99th(us): 396, 99.9th(us): 582, 99.99th(us): 1341
TOTAL  - Takes(s): 170.0, Count: 713217, OPS: 4195.4, Avg(us): 226, Min(us): 2, Max(us): 125311, 50th(us): 252, 90th(us): 425, 95th(us): 539, 99th(us): 678, 99.9th(us): 2599, 99.99th(us): 5247
UPDATE - Takes(s): 170.0, Count: 357219, OPS: 2101.3, Avg(us): 357, Min(us): 183, Max(us): 125311, 50th(us): 293, 90th(us): 537, 95th(us): 585, 99th(us): 1057, 99.9th(us): 3515, 99.99th(us): 5975
READ   - Takes(s): 180.0, Count: 380735, OPS: 2115.1, Avg(us): 94, Min(us): 2, Max(us): 8743, 50th(us): 81, 90th(us): 214, 95th(us): 272, 99th(us): 393, 99.9th(us): 580, 99.99th(us): 1322
TOTAL  - Takes(s): 180.0, Count: 762739, OPS: 4237.4, Avg(us): 224, Min(us): 2, Max(us): 125311, 50th(us): 251, 90th(us): 411, 95th(us): 535, 99th(us): 673, 99.9th(us): 2575, 99.99th(us): 5183
UPDATE - Takes(s): 180.0, Count: 382004, OPS: 2122.2, Avg(us): 354, Min(us): 183, Max(us): 125311, 50th(us): 290, 90th(us): 533, 95th(us): 580, 99th(us): 1040, 99.9th(us): 3499, 99.99th(us): 5935
READ   - Takes(s): 190.0, Count: 405098, OPS: 2132.1, Avg(us): 93, Min(us): 2, Max(us): 8743, 50th(us): 81, 90th(us): 213, 95th(us): 271, 99th(us): 390, 99.9th(us): 577, 99.99th(us): 1284
TOTAL  - Takes(s): 190.0, Count: 811593, OPS: 4271.5, Avg(us): 222, Min(us): 2, Max(us): 125311, 50th(us): 251, 90th(us): 399, 95th(us): 531, 99th(us): 671, 99.9th(us): 2561, 99.99th(us): 5195
UPDATE - Takes(s): 190.0, Count: 406495, OPS: 2139.5, Avg(us): 351, Min(us): 183, Max(us): 125311, 50th(us): 287, 90th(us): 529, 95th(us): 577, 99th(us): 1044, 99.9th(us): 3491, 99.99th(us): 6019
READ   - Takes(s): 200.0, Count: 429886, OPS: 2149.4, Avg(us): 93, Min(us): 2, Max(us): 8743, 50th(us): 81, 90th(us): 212, 95th(us): 270, 99th(us): 386, 99.9th(us): 575, 99.99th(us): 1265
TOTAL  - Takes(s): 200.0, Count: 861224, OPS: 4306.1, Avg(us): 220, Min(us): 2, Max(us): 125311, 50th(us): 251, 90th(us): 391, 95th(us): 527, 99th(us): 667, 99.9th(us): 2533, 99.99th(us): 5175
UPDATE - Takes(s): 200.0, Count: 431338, OPS: 2156.7, Avg(us): 348, Min(us): 183, Max(us): 125311, 50th(us): 285, 90th(us): 524, 95th(us): 574, 99th(us): 1042, 99.9th(us): 3447, 99.99th(us): 5935
READ   - Takes(s): 210.0, Count: 454321, OPS: 2163.4, Avg(us): 92, Min(us): 2, Max(us): 8743, 50th(us): 81, 90th(us): 212, 95th(us): 270, 99th(us): 385, 99.9th(us): 575, 99.99th(us): 1241
TOTAL  - Takes(s): 210.0, Count: 910150, OPS: 4334.0, Avg(us): 219, Min(us): 2, Max(us): 125311, 50th(us): 251, 90th(us): 384, 95th(us): 522, 99th(us): 664, 99.9th(us): 2531, 99.99th(us): 5179
UPDATE - Takes(s): 210.0, Count: 455829, OPS: 2170.6, Avg(us): 345, Min(us): 183, Max(us): 125311, 50th(us): 283, 90th(us): 518, 95th(us): 571, 99th(us): 1026, 99.9th(us): 3425, 99.99th(us): 5935
READ   - Takes(s): 220.0, Count: 479089, OPS: 2177.6, Avg(us): 92, Min(us): 2, Max(us): 8743, 50th(us): 80, 90th(us): 211, 95th(us): 269, 99th(us): 383, 99.9th(us): 575, 99.99th(us): 1262
